Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
7126622.0,Новостройка,Жулебино,13.0,Московская Область,2.0,54.41,28.6,13.6,3.0,14,Косметический
5650000.0,Новостройка,Битца,14.0,Московская Область,1.0,38.0,16.9,10.4,8.0,9,Косметический
9085568.0,Новостройка,Домодедовская,8.0,Московская Область,2.0,48.99,26.9,10.7,5.0,15,Косметический
9144810.0,Новостройка,Красногвардейская,5.0,Московская Область,3.0,83.4,44.3,8.9,2.0,20,Косметический
5491517.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,5.0,20,Косметический
5568262.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,8.0,20,Косметический
7269091.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.6,32.8,7.9,4.0,20,Косметический
6862050.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,57.5,31.2,8.2,2.0,20,Косметический
9289426.0,Новостройка,Красногвардейская,5.0,Московская Область,3.0,83.4,44.3,8.9,5.0,20,Косметический
9570150.0,Новостройка,Красногвардейская,5.0,Московская Область,3.0,83.4,44.3,8.9,16.0,20,Косметический
5517098.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,6.0,20,Косметический
5645006.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,11.0,20,Косметический
5721751.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,14.0,20,Косметический
7380353.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.6,32.8,7.9,10.0,20,Косметический
7038000.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,57.5,31.2,8.2,12.0,20,Косметический
7405200.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.5,32.7,8.1,12.0,20,Косметический
7108380.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,57.5,31.2,8.2,16.0,20,Косметический
7497765.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.5,32.7,8.1,17.0,20,Косметический
7541064.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.6,32.8,7.9,17.0,20,Косметический
9442548.0,Новостройка,Красногвардейская,5.0,Московская Область,3.0,83.4,44.3,8.9,11.0,20,Косметический
7016794.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,56.9,30.9,9.2,15.0,20,Косметический
6841344.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.4,28.6,9.7,15.0,20,Косметический
7478844.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,60.1,32.5,8.5,6.0,20,Косметический
7574112.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,59.5,32.2,8.0,13.0,20,Косметический
6619545.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,50.9,27.9,9.7,13.0,20,Косметический
7671216.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,59.5,32.2,8.0,17.0,20,Косметический
6681000.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.4,28.6,9.7,3.0,20,Косметический
6667638.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.4,28.6,9.7,2.0,20,Косметический
7319030.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,59.4,32.2,8.0,3.0,20,Косметический
6847388.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,46.7,25.7,9.0,16.0,20,Косметический
7715994.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,59.8,32.4,8.0,6.0,20,Косметический
6126793.0,Новостройка,Красногвардейская,5.0,Московская Область,1.0,41.8,23.3,10.6,11.0,20,Косметический
7148925.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.5,28.7,9.7,11.0,20,Косметический
7048710.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,51.0,27.9,9.7,17.0,20,Косметический
7068600.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.5,28.7,9.7,5.0,20,Косметический
7081988.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.5,28.7,9.7,6.0,20,Косметический
7095375.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,52.5,28.7,9.7,7.0,20,Косметический
7200900.0,Новостройка,Красногвардейская,5.0,Московская Область,2.0,56.7,30.8,11.3,12.0,20,Косметический
5870457.0,Новостройка,Бутово,7.0,Московская Область,1.0,42.7,11.4,21.5,4.0,15,Косметический
13990000.0,Новостройка,Красногвардейская,3.0,Москва,2.0,41.3,23.0,10.1,10.0,20,Косметический
8800000.0,Новостройка,Котельники,6.0,Московская Область,3.0,56.2,34.0,8.4,14.0,17,Косметический
4350000.0,Новостройка,Домодедовская,13.0,Московская Область,0.0,29.3,29.3,9.1,10.0,15,Косметический
4650000.0,Новостройка,Домодедовская,13.0,Московская Область,0.0,23.79,15.6,8.6,8.0,15,Косметический
5850000.0,Новостройка,Котельники,40.0,Московская Область,1.0,37.4,14.5,11.5,19.0,17,Косметический
5850000.0,Новостройка,Котельники,40.0,Московская Область,1.0,37.4,14.5,11.5,19.0,17,Косметический
8918455.0,Новостройка,Красногвардейская,12.0,Московская Область,2.0,57.05,27.1,14.3,9.0,20,Косметический
7728760.0,Новостройка,Котельники,17.0,Московская Область,2.0,35.6,21.2,5.8,5.0,17,Косметический
9750000.0,Новостройка,Домодедовская,11.0,Московская Область,2.0,62.4,33.7,20.0,15.0,15,Косметический
10276500.0,Новостройка,Братиславская,13.0,Москва,2.0,66.3,26.3,19.9,17.0,16,Косметический
6171920.0,Новостройка,Котельники,7.0,Московская Область,1.0,35.8,10.2,17.0,6.0,17,Косметический
8981700.0,Новостройка,Котельники,7.0,Московская Область,2.0,54.6,31.3,10.5,13.0,17,Косметический
7559550.0,Новостройка,Братиславская,5.0,Москва,2.0,32.1,19.2,4.4,15.0,16,Косметический
12198240.0,Новостройка,Перерва,4.0,Москва,2.0,59.1,23.6,22.3,10.0,23,Косметический
11247390.0,Новостройка,Перерва,4.0,Москва,2.0,54.1,20.6,21.4,22.0,23,Косметический
11249220.0,Новостройка,Перерва,4.0,Москва,2.0,59.9,33.1,11.2,5.0,23,Косметический
13994640.0,Новостройка,Перерва,4.0,Москва,3.0,83.6,43.1,14.1,5.0,23,Косметический
7924190.0,Новостройка,Котельники,10.0,Московская Область,2.0,60.49,28.0,13.0,21.0,17,Косметический
6154500.0,Новостройка,Котельники,10.0,Московская Область,1.0,37.3,15.0,10.0,13.0,17,Косметический
4867760.0,Новостройка,Котельники,10.0,Московская Область,1.0,34.28,12.0,10.0,4.0,17,Косметический
6452480.0,Новостройка,Котельники,10.0,Московская Область,2.0,50.41,23.0,13.0,4.0,17,Косметический
9224420.0,Новостройка,Котельники,10.0,Московская Область,3.0,75.61,41.0,16.0,13.0,17,Косметический
7399440.0,Новостройка,Котельники,10.0,Московская Область,2.0,57.36,25.0,16.0,2.0,17,Косметический
7365760.0,Новостройка,Котельники,9.0,Московская Область,2.0,54.16,24.0,18.0,13.0,17,Косметический
9154880.0,Новостройка,Котельники,9.0,Московская Область,3.0,81.74,42.0,14.0,8.0,17,Косметический
9727060.0,Новостройка,Котельники,9.0,Московская Область,3.0,81.74,42.0,14.0,16.0,17,Косметический
